# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539207
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 5.000000
# Matrix output


0.003586 0.004200 0.008490 0.005012 0.011879 0.013140 0.005365 0.024812 0.000380 0.008057 0.003633 0.000118 0.001602 0.005745 0.001043 0.000474 0.011440 0.009402 0.007363 0.002891 0.001371 0.001286 0.000106 0.000211 0.000203 0.001468 0.000287 0.000212 0.003143 0.002279 0.001588 0.000488 0.000255 0.000251 0.000572 0.000336 0.000692 0.000893 0.000440 0.000621 0.000394 0.000025 0.000302 0.000244 0.000455 0.000217 0.000753 0.000659 0.000097 0.000132 0.000449 0.000072 0.000014 0.000158 0.000003 0.000014 0.000021 0.000097 0.000151 0.000145 0.000018 -0.000000 0.000148 0.000006 0.000296 0.000005 0.000034 -0.000000 -0.000000 0.000036 0.000016 
0.000041 0.000081 0.123272 0.000315 0.229896 0.007688 0.022090 0.052482 0.016363 0.000564 -0.000000 0.000004 0.001937 0.001854 -0.000000 0.000026 0.001499 0.000957 0.039152 0.006779 0.001145 0.000032 0.000003 0.000104 0.002465 0.002386 -0.000000 -0.000000 0.000898 0.003798 0.007215 -0.000000 0.000018 0.000010 0.000175 0.000058 -0.000000 0.001030 -0.000000 -0.000000 0.000041 0.000165 0.000020 0.000437 0.000315 0.000017 0.000269 0.002271 -0.000000 0.000072 0.000064 -0.000000 0.000314 0.000057 -0.000000 -0.000000 -0.000000 -0.000000 0.000377 0.000048 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000011 0.000144 -0.000000 0.000036 -0.000000 
0.133796 0.114771 0.020306 0.108895 0.025975 0.047982 0.013801 0.085564 0.000663 0.077025 0.027057 0.001270 0.005334 0.030447 0.007300 0.004091 0.089076 0.052358 0.016457 0.007742 0.004007 0.005676 0.000763 0.000566 0.000301 0.003120 0.001475 0.000711 0.011785 0.002767 0.002178 0.002748 0.001143 0.000943 0.001367 0.000869 0.002116 0.001545 0.001612 0.000976 0.000748 0.000041 0.000524 0.000283 0.001084 0.000284 0.001183 0.000952 0.000181 0.000132 0.000513 0.000036 0.000071 0.000115 0.000005 0.000006 0.000026 0.000113 0.000075 0.000145 0.000009 0.000048 -0.000000 0.000012 0.000119 0.000005 -0.000000 0.000144 -0.000000 0.000036 0.000005 
0.098911 0.096760 0.032983 0.105720 0.042606 0.082670 0.020975 0.133248 0.000955 0.096161 0.033821 0.001392 0.007204 0.042093 0.006971 0.004458 0.114402 0.067728 0.020962 0.008340 0.005046 0.005595 0.000686 0.000748 0.000399 0.003242 0.001065 0.000786 0.014647 0.004287 0.002224 0.002305 0.000879 0.001113 0.001240 0.000938 0.001654 0.001064 0.001817 0.000710 0.000639 0.000018 0.000705 0.000180 0.000769 0.000335 0.001076 0.000659 0.000153 0.000084 0.000898 0.000057 0.000143 0.000057 -0.000000 0.000011 0.000021 0.000081 0.000075 0.000145 -0.000000 0.000048 -0.000000 0.000006 -0.000000 0.000005 0.000011 0.000144 -0.000000 -0.000000 0.000005 
0.011004 0.058395 0.002237 0.060168 0.004039 0.004680 0.001599 0.014601 0.000175 0.037223 0.121631 0.002937 0.001183 0.006450 0.026622 0.005121 0.045682 0.018128 0.005197 0.002293 0.001551 0.008489 0.001477 0.000254 0.000105 0.001652 0.004670 0.002183 0.006173 0.002225 0.001543 0.005629 0.001433 0.001324 0.001256 0.000811 0.004270 0.000996 0.002081 0.002574 0.000979 0.000029 0.001148 0.000347 0.001084 0.000569 0.001828 0.001026 0.000348 0.000072 0.001603 0.000079 0.000071 0.000215 0.000005 0.000025 0.000099 0.000275 0.000151 0.000241 0.000062 0.000048 0.000297 0.000029 0.000178 0.000028 0.000045 0.000072 0.000149 0.000036 0.000027 
0.002731 0.014659 0.000803 0.016741 0.000554 0.000874 0.000421 0.003574 0.000019 0.014583 0.125013 0.001751 0.000235 0.001410 0.020200 0.002219 0.014596 0.005236 0.001039 0.000598 0.000256 0.004003 0.000534 0.000046 0.000042 0.000306 0.001925 0.000935 0.001066 0.000163 0.000091 0.002305 0.000413 0.000291 0.000270 0.000116 0.000885 0.000034 0.000557 0.000843 0.000068 -0.000000 0.000242 -0.000000 0.000210 0.000201 0.000269 -0.000000 0.000014 -0.000000 0.000064 0.000021 -0.000000 0.000057 -0.000000 -0.000000 0.000005 0.000016 -0.000000 0.000048 0.000009 -0.000000 -0.000000 -0.000000 -0.000000 0.000009 -0.000000 -0.000000 -0.000000 -0.000000 0.000005 
0.026205 0.148734 0.005105 0.180975 0.008315 0.011057 0.004460 0.034512 0.000302 0.088748 0.174492 0.005053 0.002415 0.014962 0.037929 0.009278 0.100279 0.043182 0.010654 0.005981 0.003570 0.015435 0.002228 0.000528 0.000294 0.003517 0.007046 0.003380 0.013917 0.005372 0.001861 0.010284 0.002672 0.002146 0.002242 0.001321 0.006463 0.001957 0.004776 0.004305 0.001400 0.000029 0.002094 0.000476 0.002028 0.000937 0.002743 0.001392 0.000542 0.000276 0.002181 0.000136 0.000171 0.000215 0.000013 0.000030 0.000052 0.000227 0.000075 0.000482 0.000062 0.000048 0.000667 0.000052 0.000415 0.000037 0.000068 0.000505 0.000209 0.000142 -0.000000 
0.000041 0.000323 0.000057 0.000262 0.000079 0.000026 -0.000000 -0.000000 0.000010 0.000363 0.002129 0.000013 0.000008 0.000104 0.000494 0.000041 0.000473 0.000056 0.000173 -0.000000 0.000030 0.000113 0.000006 0.000003 0.000007 0.000061 0.000123 0.000037 -0.000000 0.000054 -0.000000 0.000177 0.000009 0.000050 0.000064 0.000035 0.000038 0.000069 0.000117 -0.000000 -0.000000 -0.000000 0.000081 0.000026 0.000070 -0.000000 0.000054 -0.000000 0.000014 0.000012 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000096 0.000009 -0.000000 0.000074 -0.000000 0.000059 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.009455 0.042120 0.001147 0.054657 0.002217 0.003883 0.001262 0.011232 0.000107 0.050880 0.458841 0.006516 0.000755 0.006424 0.081896 0.007136 0.051757 0.018691 0.003205 0.001529 0.001175 0.012316 0.001868 0.000211 0.000077 0.000918 0.007988 0.003617 0.006005 0.001085 0.000590 0.007092 0.001512 0.001213 0.000779 0.000510 0.003193 0.000549 0.002461 0.002441 0.000544 -0.000000 0.000564 0.000116 0.000699 0.000485 0.000592 0.000440 0.000250 0.000036 0.000770 0.000043 0.000029 0.000072 0.000010 0.000014 0.000042 0.000097 -0.000000 0.000096 0.000035 0.000191 0.000371 0.000023 0.000059 0.000005 -0.000000 0.000072 -0.000000 -0.000000 0.000011 
0.003709 0.014982 0.000746 0.019417 0.000792 0.001543 0.000778 0.004186 0.000029 0.018894 0.289359 0.002902 0.000327 0.002402 0.045559 0.003280 0.021066 0.008276 0.000780 0.000698 0.000452 0.005852 0.000754 0.000075 0.000049 0.000306 0.003236 0.001846 0.002469 0.000434 0.000318 0.003635 0.000738 0.000481 0.000238 0.000336 0.001269 0.000206 0.000967 0.001243 0.000326 0.000002 0.000302 0.000039 0.000524 0.000284 0.000484 0.000659 0.000125 0.000024 0.000385 0.000050 -0.000000 0.000014 0.000006 0.000003 0.000016 0.000032 -0.000000 -0.000000 -0.000000 -0.000000 0.000074 0.000006 0.000059 -0.000000 -0.000000 -0.000000 0.000030 -0.000000 0.000005 
0.052451 0.134761 0.016922 0.249539 0.027955 0.042171 0.014979 0.106598 0.001150 0.319663 0.156204 0.006928 0.007833 0.053217 0.040180 0.020448 0.327504 0.137540 0.033002 0.013724 0.008841 0.031915 0.003538 0.001548 0.000567 0.007004 0.008930 0.004340 0.033615 0.009442 0.003948 0.014051 0.004782 0.004171 0.004452 0.003070 0.009579 0.003879 0.007795 0.005859 0.002746 0.000070 0.003303 0.000566 0.003042 0.001539 0.005324 0.002271 0.000959 0.000408 0.003078 0.000337 0.000200 0.000474 0.000008 0.000030 0.000120 0.000453 0.000226 0.000820 0.000053 0.000143 0.000593 0.000006 0.000474 0.000041 0.000113 0.000289 0.000090 0.000071 0.000022 
0.017117 0.045957 0.017037 0.069037 0.029697 0.031448 0.015147 0.105781 0.001754 0.192603 0.078540 0.003165 0.008404 0.045722 0.024975 0.011328 0.237167 0.119242 0.045908 0.021831 0.012486 0.024133 0.003001 0.002114 0.001198 0.013946 0.009790 0.005089 0.042538 0.019644 0.011526 0.017686 0.005301 0.005736 0.007648 0.005144 0.015503 0.008411 0.012483 0.008345 0.004799 0.000206 0.006565 0.002289 0.008846 0.003496 0.011239 0.008204 0.002725 0.001285 0.007568 0.000623 0.000614 0.001622 0.000032 0.000138 0.000486 0.001506 0.001509 0.002798 0.000413 0.000858 0.002670 0.000204 0.002074 0.000156 0.000405 0.002236 0.000746 0.001104 0.000148 
0.001141 0.002060 0.070843 0.003831 0.178817 0.027977 0.045064 0.211869 0.047627 0.012529 0.003758 0.000195 0.015113 0.026713 0.001921 0.000933 0.029744 0.031640 0.251107 0.064331 0.021057 0.002589 0.000341 0.002867 0.016592 0.038414 0.001188 0.000549 0.035074 0.065334 0.068295 0.002571 0.001257 0.001755 0.008411 0.004472 0.004078 0.027396 0.003546 0.002796 0.003236 0.001848 0.003222 0.009221 0.014756 0.001255 0.013498 0.042267 0.001488 0.004479 0.006991 0.000315 0.004286 0.003790 0.000010 0.000102 0.000340 0.001522 0.011169 0.003666 0.000255 0.000334 0.001854 0.000251 0.003378 0.000289 0.001182 0.006204 0.001552 0.002386 0.000384 
